i
5
0.,0., 0.,   0.000,0.08749,0.837595,0.,0.
0.,0., 0.,   0.000,0.08749,0.816,0.,0.
0.,0., 0.,   0.000,0.08749,0.8165,0.,0.
0.,0., 0.,   0.000,0.08749,0.8155,0.,0.
0.,0., 0.,   0.000,0.08749,0.815,0.,0.
