i
5
0.,0., 0.,   0.000,0.08749,1.090,0.,0.
0.,0., 0.,   0.000,0.08749,1.095,0.,0.
0.,0., 0.,   0.000,0.08749,1.100,0.,0.
0.,0., 0.,   0.000,0.08749,1.105,0.,0.
0.,0., 0.,   0.000,0.08749,1.110,0.,0.
